Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeekSinceRelease
330,3,2219,2016-10-16,0,HO00001579,136,0.4121212121212121,8,2016-10-14,3,0
220,2,2220,2016-10-16,0,HO00001580,103,0.4681818181818182,8,2016-10-15,2,0
540,1,2221,2016-12-08,4,HO00001581,255,0.4722222222222222,7,2016-11-10,3,0
2420,5,2222,2016-12-08,4,HO00001581,2313,0.9557851239669422,5,2016-11-10,22,1
3300,7,2223,2016-12-08,4,HO00001581,2639,0.7996969696969697,8,2016-11-10,30,2
1163,5,2224,2016-12-08,4,HO00001581,690,0.5932932072227,7,2016-11-10,10,3
262,2,2225,2016-12-08,4,HO00001581,92,0.3511450381679389,7,2016-11-10,2,4
4020,5,2226,2016-11-17,1,HO00001582,2545,0.6330845771144279,7,2016-11-11,26,0
1250,2,2227,2016-11-17,1,HO00001582,407,0.3256,5,2016-11-11,9,1
550,5,2228,2016-10-27,1,HO00001583,285,0.5181818181818182,7,2016-10-21,5,0
220,2,2229,2016-10-27,1,HO00001583,29,0.1318181818181818,7,2016-10-21,2,1
1200,5,2230,2016-10-27,1,HO00001584,835,0.6958333333333333,7,2016-10-21,10,0
480,2,2231,2016-10-27,1,HO00001584,159,0.33125,7,2016-10-21,4,1
480,4,2232,2016-10-24,0,HO00001585,157,0.3270833333333333,7,2016-10-21,4,0
1100,5,2233,2016-10-27,1,HO00001586,868,0.7890909090909091,7,2016-10-21,10,0
440,2,2234,2016-10-27,1,HO00001586,228,0.5181818181818182,7,2016-10-21,4,1
655,5,2235,2016-10-27,1,HO00001587,510,0.7786259541984732,7,2016-10-21,5,0
262,2,2236,2016-10-27,1,HO00001587,192,0.7328244274809159,7,2016-10-21,2,1
220,2,2237,2016-10-23,0,HO00001588,154,0.7,7,2016-10-22,2,0
4520,5,2238,2017-01-11,7,HO00001590,4033,0.8922566371681416,8,2016-11-25,22,0
4590,7,2239,2017-01-11,7,HO00001590,3515,0.7657952069716776,7,2016-11-25,25,1
2610,7,2240,2017-01-11,7,HO00001590,1748,0.6697318007662836,7,2016-11-25,11,2
1220,7,2241,2017-01-11,7,HO00001590,793,0.65,8,2016-11-25,7,3
840,7,2242,2017-01-11,7,HO00001590,750,0.8928571428571429,6,2016-11-25,7,4
840,7,2243,2017-01-11,7,HO00001590,767,0.913095238095238,8,2016-11-25,7,5
840,7,2244,2017-01-11,7,HO00001590,651,0.775,3,2016-11-25,7,6
120,1,2245,2017-01-11,7,HO00001590,52,0.43333333333333335,9,2016-11-25,1,7
440,4,2246,2016-11-03,1,HO00001591,384,0.8727272727272727,7,2016-10-29,4,0
220,2,2247,2016-11-03,1,HO00001591,97,0.4409090909090909,5,2016-10-29,2,1
550,5,2248,2016-11-10,2,HO00001592,469,0.8527272727272728,7,2016-10-28,5,0
770,7,2249,2016-11-10,2,HO00001592,516,0.6701298701298701,5,2016-10-28,7,1
220,2,2250,2016-11-10,2,HO00001592,135,0.6136363636363636,7,2016-10-28,2,2
550,5,2251,2016-11-03,1,HO00001593,389,0.7072727272727273,7,2016-10-28,5,0
220,2,2252,2016-11-03,1,HO00001593,47,0.2136363636363636,5,2016-10-28,2,1
600,5,2253,2016-11-09,1,HO00001594,320,0.5333333333333333,5,2016-11-04,5,0
120,1,2254,2016-11-09,1,HO00001594,30,0.25,7,2016-11-04,1,1
550,5,2255,2016-11-10,1,HO00001595,475,0.8636363636363636,5,2016-11-04,5,0
220,2,2256,2016-11-10,1,HO00001595,165,0.75,7,2016-11-04,2,1
440,4,2257,2016-11-07,0,HO00001596,246,0.5590909090909091,5,2016-11-04,4,0
3650,5,2258,2016-12-29,3,HO00001597,2628,0.72,7,2016-12-09,15,0
3610,7,2259,2016-12-29,3,HO00001597,2244,0.621606648199446,8,2016-12-09,16,1
2300,7,2260,2016-12-29,3,HO00001597,1740,0.7565217391304347,6,2016-12-09,16,2
480,2,2261,2016-12-29,3,HO00001597,412,0.8583333333333333,8,2016-12-09,4,3
4375,5,2262,2017-01-05,5,HO00001598,2749,0.6283428571428571,7,2016-12-02,17,0
3860,7,2263,2017-01-05,5,HO00001598,2616,0.677720207253886,7,2016-12-02,24,1
1986,7,2264,2017-01-05,5,HO00001598,1590,0.8006042296072508,8,2016-12-02,16,2
1080,7,2265,2017-01-05,5,HO00001598,946,0.8759259259259259,6,2016-12-02,9,3
840,7,2266,2017-01-05,5,HO00001598,717,0.8535714285714285,8,2016-12-02,7,4
240,2,2267,2017-01-05,5,HO00001598,134,0.5583333333333333,3,2016-12-02,2,5
2200,5,2268,2016-12-08,3,HO00001599,1939,0.8813636363636363,5,2016-11-18,20,0
1870,7,2269,2016-12-08,3,HO00001599,1485,0.7941176470588235,8,2016-11-18,17,1
964,6,2270,2016-12-08,3,HO00001599,622,0.6452282157676349,7,2016-11-18,8,2
262,2,2271,2016-12-08,3,HO00001599,150,0.5725190839694656,7,2016-11-18,2,3
1100,5,2272,2016-11-17,1,HO00001600,611,0.5554545454545454,7,2016-11-11,10,0
440,2,2273,2016-11-17,1,HO00001600,242,0.55,5,2016-11-11,4,1
1440,5,2274,2016-11-24,2,HO00001601,847,0.5881944444444445,5,2016-11-11,12,1
480,2,2275,2016-11-24,2,HO00001601,232,0.4833333333333333,8,2016-11-11,4,2
2420,5,2276,2016-11-24,2,HO00001602,1829,0.7557851239669422,7,2016-11-11,22,0
1404,6,2277,2016-11-24,2,HO00001602,647,0.4608262108262109,5,2016-11-11,12,1
251,2,2278,2016-11-24,2,HO00001602,48,0.19123505976095614,8,2016-11-11,2,2
655,5,2279,2016-11-17,1,HO00001603,317,0.483969465648855,7,2016-11-11,5,0
262,2,2280,2016-11-17,1,HO00001603,90,0.3435114503816794,5,2016-11-11,2,1
440,4,2281,2016-11-14,0,HO00001604,257,0.5840909090909091,7,2016-11-11,4,0
440,4,2282,2017-01-02,0,HO00001605,256,0.5818181818181818,8,2016-12-30,4,0
655,5,2283,2016-11-22,0,HO00001607,298,0.4549618320610687,5,2016-11-18,5,0
550,5,2284,2016-11-23,1,HO00001608,314,0.5709090909090909,5,2016-11-18,5,0
110,1,2285,2016-11-23,1,HO00001608,58,0.5272727272727272,8,2016-11-18,1,1
550,5,2286,2016-11-22,0,HO00001609,395,0.7181818181818181,5,2016-11-18,5,0
550,5,2287,2016-11-30,1,HO00001611,252,0.4581818181818182,8,2016-11-25,5,0
110,1,2288,2016-11-30,1,HO00001611,17,0.15454545454545454,7,2016-11-25,1,1
1440,5,2289,2017-02-01,10,HO00001612,1323,0.91875,8,2016-11-25,12,0
2140,7,2290,2017-02-01,10,HO00001612,1702,0.7953271028037383,7,2016-11-25,18,1
742,4,2291,2017-02-01,10,HO00001612,558,0.7520215633423181,7,2016-11-25,6,2
917,7,2292,2017-02-01,10,HO00001612,677,0.7382769901853872,8,2016-11-25,7,3
917,7,2293,2017-02-01,10,HO00001612,696,0.7589967284623773,6,2016-11-25,7,4
262,2,2294,2017-02-01,10,HO00001612,209,0.7977099236641222,8,2016-11-25,2,5
1370,5,2295,2017-02-01,10,HO00001612,977,0.7131386861313869,3,2016-11-25,12,6
895,7,2296,2017-02-01,10,HO00001612,693,0.7743016759776536,9,2016-11-25,7,7
1467,7,2297,2017-02-01,10,HO00001612,850,0.5794137695978187,3,2016-11-25,12,8
1190,7,2298,2017-02-01,10,HO00001612,962,0.8084033613445378,3,2016-11-25,10,9
120,1,2299,2017-02-01,10,HO00001612,94,0.7833333333333333,7,2016-11-25,1,10
600,5,2300,2016-11-30,1,HO00001613,423,0.705,8,2016-11-25,5,0
120,1,2301,2016-11-30,1,HO00001613,23,0.19166666666666668,7,2016-11-25,1,1
770,5,2302,2016-11-30,1,HO00001614,399,0.5181818181818182,8,2016-11-25,7,0
110,1,2303,2016-11-30,1,HO00001614,61,0.5545454545454546,7,2016-11-25,1,1
655,5,2304,2016-11-30,1,HO00001615,310,0.4732824427480916,8,2016-11-25,5,0
131,1,2305,2016-11-30,1,HO00001615,27,0.20610687022900764,7,2016-11-25,1,1
550,5,2306,2016-12-01,1,HO00001617,439,0.7981818181818182,8,2016-11-25,5,0
220,2,2307,2016-12-01,1,HO00001617,45,0.20454545454545456,7,2016-11-25,2,1
3480,5,2308,2017-01-11,5,HO00001619,3024,0.8689655172413793,7,2016-12-09,28,0
2420,7,2309,2017-01-11,5,HO00001619,2231,0.9219008264462809,8,2016-12-09,22,1
3540,7,2310,2017-01-11,5,HO00001619,3256,0.919774011299435,6,2016-12-09,14,2
4340,7,2311,2017-01-11,5,HO00001619,3406,0.7847926267281106,8,2016-12-09,14,3
1840,7,2312,2017-01-11,5,HO00001619,885,0.4809782608695653,3,2016-12-09,9,4
120,1,2313,2017-01-11,5,HO00001619,76,0.6333333333333333,9,2016-12-09,1,5
3100,5,2314,2016-12-22,1,HO00001620,2171,0.7003225806451613,8,2016-12-16,10,0
1240,2,2315,2016-12-22,1,HO00001620,604,0.4870967741935484,6,2016-12-16,4,1
1320,5,2316,2016-12-22,2,HO00001621,1032,0.7818181818181819,7,2016-12-09,12,0
1540,7,2317,2016-12-22,2,HO00001621,996,0.6467532467532467,8,2016-12-09,14,1
220,2,2318,2016-12-22,2,HO00001621,163,0.740909090909091,6,2016-12-09,2,2
1720,5,2319,2017-01-11,6,HO00001622,1381,0.8029069767441861,7,2016-12-02,12,0
4470,7,2320,2017-01-11,6,HO00001622,3261,0.7295302013422819,7,2016-12-02,17,1
3390,7,2321,2017-01-11,6,HO00001622,2613,0.7707964601769911,8,2016-12-02,14,2
1580,7,2322,2017-01-11,6,HO00001622,1415,0.8955696202531646,6,2016-12-02,10,3
720,6,2323,2017-01-11,6,HO00001622,651,0.9041666666666668,8,2016-12-02,6,4
720,6,2324,2017-01-11,6,HO00001622,593,0.8236111111111111,3,2016-12-02,6,5
120,1,2325,2017-01-11,6,HO00001622,85,0.7083333333333334,9,2016-12-02,1,6
2990,5,2326,2016-12-08,1,HO00001623,1415,0.4732441471571906,7,2016-12-02,17,0
580,2,2327,2016-12-08,1,HO00001623,293,0.5051724137931034,7,2016-12-02,5,1
1980,4,2328,2016-12-22,3,HO00001624,1405,0.7095959595959596,7,2016-12-02,18,0
1430,7,2329,2016-12-22,3,HO00001624,706,0.4937062937062937,7,2016-12-02,13,1
770,7,2330,2016-12-22,3,HO00001624,655,0.8506493506493507,8,2016-12-02,7,2
220,2,2331,2016-12-22,3,HO00001624,191,0.8681818181818182,6,2016-12-02,2,3
550,5,2332,2016-12-06,0,HO00001625,353,0.6418181818181818,7,2016-12-02,5,0
262,2,2333,2016-12-04,0,HO00001626,167,0.6374045801526718,7,2016-12-03,2,0
1770,5,2334,2016-12-15,1,HO00001627,848,0.4790960451977401,7,2016-12-09,7,0
620,2,2335,2016-12-15,1,HO00001627,135,0.21774193548387094,8,2016-12-09,2,1
1100,5,2336,2016-12-22,2,HO00001628,741,0.6736363636363636,7,2016-12-09,10,0
990,7,2337,2016-12-22,2,HO00001628,460,0.4646464646464646,8,2016-12-09,9,1
220,2,2338,2016-12-22,2,HO00001628,75,0.3409090909090909,6,2016-12-09,2,2
1080,5,2339,2016-12-15,1,HO00001630,704,0.6518518518518519,7,2016-12-09,9,0
480,2,2340,2016-12-15,1,HO00001630,297,0.61875,8,2016-12-09,4,1
262,2,2341,2016-12-11,0,HO00001631,120,0.4580152671755725,7,2016-12-10,2,0
550,5,2342,2016-12-22,1,HO00001632,124,0.22545454545454546,8,2016-12-16,5,0
220,2,2343,2016-12-22,1,HO00001632,31,0.1409090909090909,6,2016-12-16,2,1
2390,5,2344,2016-12-22,1,HO00001633,1313,0.5493723849372385,8,2016-12-16,12,0
860,2,2345,2016-12-22,1,HO00001633,364,0.4232558139534884,6,2016-12-16,4,1
655,5,2346,2016-12-22,1,HO00001634,454,0.6931297709923664,8,2016-12-16,5,0
262,2,2347,2016-12-22,1,HO00001634,97,0.3702290076335878,6,2016-12-16,2,1
917,5,2348,2017-04-06,16,HO00001635,655,0.7142857142857143,8,2016-12-16,7,0
1289,7,2349,2017-04-06,16,HO00001635,967,0.7501939487975174,6,2016-12-16,10,1
1289,7,2350,2017-04-06,16,HO00001635,989,0.7672614429790535,8,2016-12-16,10,2
1032,7,2351,2017-04-06,16,HO00001635,886,0.8585271317829457,3,2016-12-16,9,3
1032,7,2352,2017-04-06,16,HO00001635,873,0.8459302325581395,9,2016-12-16,9,4
2320,7,2353,2017-04-06,16,HO00001635,1447,0.6237068965517242,3,2016-12-16,12,5
1210,7,2354,2017-04-06,16,HO00001635,1047,0.8652892561983471,3,2016-12-16,11,6
770,7,2355,2017-04-06,16,HO00001635,667,0.8662337662337662,7,2016-12-16,7,7
770,7,2356,2017-04-06,16,HO00001635,658,0.8545454545454545,6,2016-12-16,7,8
770,7,2357,2017-04-06,16,HO00001635,703,0.912987012987013,11,2016-12-16,7,9
990,7,2358,2017-04-06,16,HO00001635,873,0.8818181818181818,9,2016-12-16,9,10
1880,7,2359,2017-04-06,16,HO00001635,1328,0.7063829787234043,11,2016-12-16,8,11
970,7,2360,2017-04-06,16,HO00001635,670,0.6907216494845361,6,2016-12-16,7,12
990,7,2361,2017-04-06,16,HO00001635,840,0.8484848484848485,10,2016-12-16,9,13
770,7,2362,2017-04-06,16,HO00001635,659,0.8558441558441559,13,2016-12-16,7,14
770,7,2363,2017-04-06,16,HO00001635,569,0.7389610389610389,12,2016-12-16,7,15
220,2,2364,2017-04-06,16,HO00001635,152,0.6909090909090909,10,2016-12-16,2,16
2825,5,2365,2017-01-11,4,HO00001636,2014,0.7129203539823009,8,2016-12-16,12,0
1537,7,2366,2017-01-11,4,HO00001636,1177,0.7657774886141835,6,2016-12-16,9,1
917,7,2367,2017-01-11,4,HO00001636,680,0.7415485278080698,8,2016-12-16,7,2
917,7,2368,2017-01-11,4,HO00001636,675,0.7360959651035986,3,2016-12-16,7,3
131,1,2369,2017-01-11,4,HO00001636,96,0.7328244274809159,9,2016-12-16,1,4
220,2,2370,2016-12-18,0,HO00001637,177,0.8045454545454546,8,2016-12-17,2,0
